,FID,BIORE_102,BIORE_103,BIORE_114,BIORE_116,BIORE_117,BIORE_118,BIORE_119,BIORE_121,BIORE_13,BIORE_132,BIORE_142,BIORE_147,BIORE_15,BIORE_16,BIORE_23,BIORE_26,BIORE_27,BIORE_29,BIORE_3,BIORE_4,geometry,best_solution,select_freq,status
588,588,,,,,,,,,,,,,,,,,,,,,"POLYGON ((144.6165194310532 -13.62157650610515, 144.685335092048 -13.58541078707016, 144.7516882398231 -13.6257644034763, 144.7492560528538 -13.70231333493847, 144.680402607925 -13.73850657734392, 144.6140191376606 -13.69812335114812, 144.6165194310532 -13.62157650610515))",0,0,0
589,589,,,,,,,,,,,,,,,,,,,,,"POLYGON ((144.7516882398231 -13.6257644034763, 144.8204735727146 -13.58953977127234, 144.8868644016406 -13.62983652835425, 144.8845003322229 -13.70638748866175, 144.8156773126699 -13.74263967681473, 144.7492560528538 -13.70231333493847, 144.7516882398231 -13.6257644034763))",0,0,0
590,590,,,,,,,,,,,,,,,,,,,,,"POLYGON ((144.8868644016406 -13.62983652835425, 144.9556192981833 -13.59355300711813, 145.0220477109544 -13.63379287153774, 145.019751769906 -13.71034580310314, 144.9509592841628 -13.7466569127678, 144.8845003322229 -13.70638748866175, 144.8868644016406 -13.62983652835425))",0,0,0
591,591,,,,,,,,,,,,,,,,,,,,,"POLYGON ((145.0220477109544 -13.63379287153774, 145.0907720630244 -13.59745048554314, 145.1572379621475 -13.63763342408607, 145.1550101599758 -13.71418826930915, 145.0862483163536 -13.75055827611235, 145.019751769906 -13.71034580310314, 145.0220477109544 -13.63379287153774))",0,0,0
592,592,,,,,,,,,,,,,,,,,,,,,"POLYGON ((145.1572379621475 -13.63763342408607, 145.2259316617444 -13.60123219774335, 145.2924349495395 -13.64135817731934, 145.2902752964414 -13.71791487858734, 145.2215442031275 -13.75434375801892, 145.1550101599758 -13.71418826930915, 145.1572379621475 -13.63763342408607))",0,0,0
593,593,,,,,,,,,,,,,,,,,,,,,"POLYGON ((145.2924349495395 -13.64135817731934, 145.3610978887868 -13.6048981351756, 145.4276384673888 -13.64496712281867, 145.4255469732501 -13.72152562250645, 145.3568467383066 -13.75801334991958, 145.2902752964414 -13.71791487858734, 145.2924349495395 -13.64135817731934))",0,0,0
594,594,19960366.31,123049929.5,,,,,,,935810.0843,,,,,,,,,,,,"POLYGON ((143.6075188470429 -13.47168299456509, 143.6765053178502 -13.43595759099074, 143.742524071501 -13.47673509385831, 143.7395858235409 -13.55326775976844, 143.6705609067423 -13.58902042232091, 143.6045126884161 -13.54821314627269, 143.6075188470429 -13.47168299456509))",0,13,0
595,595,,,,,,,,,,,,,,,,,,,,,"POLYGON ((143.742524071501 -13.47673509385831, 143.8114810708793 -13.44095064526689, 143.8775381682481 -13.48167158406067, 143.874667844364 -13.55820670679225, 143.8056724946166 -13.594018447626, 143.7395858235409 -13.55326775976845, 143.742524071501 -13.47673509385831))",0,0,0
596,596,,,,,,,,,,1498579.017,,,,,,,,,,,"POLYGON ((143.8775381682481 -13.48167158406067, 143.9464655873198 -13.4458281135296, 144.0125609327444 -13.48649245404295, 144.0097585460375 -13.56302997619871, 143.9407928724129 -13.59890077213922, 143.874667844364 -13.55820670679225, 143.8775381682481 -13.48167158406067))",0,0,0
597,597,,,,,,,,,,106418984.4,,,,,,,,,31543879.08,,"POLYGON ((144.0125609327444 -13.48649245404295, 144.0814586627461 -13.45058998478724, 144.1475921603712 -13.49119769293527, 144.1448577236344 -13.56773755710218, 144.0759218350893 -13.60366738483692, 144.0097585460375 -13.56302997619871, 144.0125609327444 -13.48649245404295))",0,11,0
598,598,,,,,,,,,,185948728.3,,,,,,,,,,,"POLYGON ((144.1475921603712 -13.49119769293527, 144.2164600926544 -13.45523624830746, 144.2826316464324 -13.49578729012718, 144.2799651721504 -13.57232943887687, 144.2110591775255 -13.60831827495578, 144.1448577236344 -13.56773755710218, 144.1475921603712 -13.49119769293527))",0,36,0
599,599,,,,,,,,,,105455441.8,,,,,,,,,,,"POLYGON ((144.2826316464324 -13.49578729012718, 144.351469672465 -13.45976689361705, 144.4176791861567 -13.5002612352678, 144.4150806865056 -13.57680561115695, 144.3462046945247 -13.61285343199219, 144.2799651721504 -13.57232943887687, 144.2826316464324 -13.49578729012718))",0,4,0
600,600,,,,,,,,,,,,,,,,,,,,,"POLYGON ((144.4176791861567 -13.5002612352678, 144.4864871975236 -13.46418191050238, 144.5527345746995 -13.50461951826587, 144.5502040615466 -13.58116606383657, 144.4813581808153 -13.61727284570294, 144.4150806865056 -13.57680561115695, 144.4176791861567 -13.5002612352678))",0,0,0
601,601,,,,,,,,,,,,,,,,,,,,,"POLYGON ((144.5527345746995 -13.50461951826587, 144.6215124631039 -13.4684812890094, 144.6877976071444 -13.50886212929007, 144.685335092048 -13.58541078707015, 144.6165194310532 -13.62157650610515, 144.5502040615466 -13.58116606383657, 144.5527345746995 -13.50461951826587))",0,0,0
602,602,,,,,,,,,,,,,,,,,,,,,"POLYGON ((144.6877976071444 -13.50886212929007, 144.7565452644084 -13.47266501944355, 144.8228680785053 -13.51298905876887, 144.8204735727146 -13.58953977127229, 144.7516882398231 -13.6257644034763, 144.685335092048 -13.58541078707015, 144.6877976071444 -13.50886212929007))",0,0,0
603,603,,,,,,,,,,,,,,,,,,,,,"POLYGON ((144.8228680785053 -13.51298905876887, 144.8915853965715 -13.47673309237018, 144.9579457837283 -13.51700029739083, 144.9556192981833 -13.5935530071181, 144.8868644016406 -13.62983652835425, 144.8204735727146 -13.58953977127229, 144.8228680785053 -13.51298905876887))",0,0,0
604,604,,,,,,,,,,,,,,,,,,,,,"POLYGON ((144.9579457837283 -13.51700029739083, 145.0266326546602 -13.48068549861453, 145.0930305176933 -13.52089583610452, 145.0907720630244 -13.59745048554309, 145.0220477109544 -13.63379287153774, 144.9556192981833 -13.5935530071181, 144.9579457837283 -13.51700029739083))",0,0,0
605,605,,,,,,,,,,,,,,,,,,,,,"POLYGON ((145.0930305176933 -13.52089583610452, 145.161686833677 -13.48452222926178, 145.2281220752163 -13.52467566611878, 145.2259316617444 -13.60123219774329, 145.1572379621475 -13.63763342408607, 145.0907720630244 -13.59745048554309, 145.0930305176933 -13.52089583610452))",0,0,0
606,606,,,,,,,,,,,,,,,,,,,,,"POLYGON ((145.2281220752163 -13.52467566611878, 145.2967477285607 -13.48824327565711, 145.3632202510508 -13.52833977890273, 145.3610978887868 -13.60489813517555, 145.2924349495395 -13.64135817731934, 145.2259316617444 -13.60123219774329, 145.2281220752163 -13.52467566611878))",0,0,0
607,607,,5787469.507,,,,,,,7090722.459,,,,,,,,,,,,"POLYGON ((143.6794730372628 -13.35942539394357, 143.748391699584 -13.32366820406603, 143.8143809750934 -13.36441596621535, 143.8114810708793 -13.44095064526689, 143.742524071501 -13.47673509385831, 143.6765053178502 -13.43595759099074, 143.6794730372628 -13.35942539394357))",0,1,0
608,608,,,,,,,,,,1539901.235,,,,,,,,,,,"POLYGON ((143.8143809750934 -13.36441596621535, 143.8832701526167 -13.32859978756329, 143.9492976631203 -13.36929100978227, 143.9464655873198 -13.4458281135296, 143.8775381682481 -13.48167158406067, 143.8114810708793 -13.44095064526689, 143.8143809750934 -13.36441596621535))",0,0,0
609,609,,,,,,,,,,160944024,,,,,,,,,16367600.73,,"POLYGON ((143.9492976631203 -13.36929100978227, 144.0181572472752 -13.33341586547372, 144.0842228972248 -13.37405051366865, 144.0814586627461 -13.45058998478724, 144.0125609327444 -13.48649245404295, 143.9464655873198 -13.4458281135296, 143.9492976631203 -13.36929100978227))",0,25,0
610,610,,,,,,,,,,185863373.9,,,,,,,,,,,"POLYGON ((144.0842228972248 -13.37405051366865, 144.1530527795551 -13.33811642695875, 144.2191564732106 -13.37869446715749, 144.2164600926544 -13.45523624830746, 144.1475921603712 -13.49119769293527, 144.0814586627461 -13.45058998478724, 144.0842228972248 -13.37405051366865))",1,21,0
611,611,,,,,,,,,,40712353.49,,,,,,,,,,,"POLYGON ((144.2191564732106 -13.37869446715749, 144.2879565453755 -13.34270146143844, 144.3540981868055 -13.38322285979092, 144.351469672465 -13.45976689361705, 144.2826316464324 -13.49578729012718, 144.2164600926544 -13.45523624830746, 144.2191564732106 -13.37869446715749))",0,1,0
612,612,,,,,,,,,,,,,,,,,,,,,"POLYGON ((144.3540981868055 -13.38322285979092, 144.4228683405803 -13.3471709585919, 144.4890478336629 -13.38763568136981, 144.4864871975236 -13.46418191050238, 144.4176791861567 -13.5002612352678, 144.351469672465 -13.45976689361705, 144.3540981868055 -13.38322285979092))",0,0,0
613,613,,,,,,,,,,,,,,,,,,,,,"POLYGON ((144.4890478336629 -13.38763568136981, 144.5577879609406 -13.35152490835705, 144.6240052093645 -13.39193292195456, 144.6215124631039 -13.4684812890094, 144.5527345746995 -13.50461951826587, 144.4864871975237 -13.46418191050237, 144.4890478336629 -13.38763568136981))",0,0,0
614,614,,,,,,,,,,,,,,,,,,,,,"POLYGON ((144.6240052093645 -13.39193292195456, 144.6927152021559 -13.35576330093074, 144.7589701094209 -13.39611457186473, 144.7565452644084 -13.47266501944355, 144.6877976071444 -13.50886212929007, 144.6215124631039 -13.4684812890094, 144.6240052093645 -13.39193292195456))",0,0,0
615,615,,,,,,,,,,,,,,,,,,,,,"POLYGON ((144.7589701094209 -13.39611457186473, 144.8276498598567 -13.35988612676923, 144.8939423292747 -13.40018062167921, 144.8915853965715 -13.47673309237018, 144.8228680785053 -13.51298905876887, 144.7565452644084 -13.47266501944355, 144.7589701094209 -13.39611457186473))",0,0,0
616,616,,,,,,,,,,,,,,,,,,,,,"POLYGON ((144.8939423292747 -13.40018062167921, 144.9625917296056 -13.36389337658778, 145.0289216643015 -13.40413106223641, 145.0266326546602 -13.48068549861453, 144.9579457837283 -13.51700029739083, 144.8915853965715 -13.47673309237018, 144.8939423292747 -13.40018062167921))",0,0,0
617,617,,,,,,,,,,,,,,,,,,,,,"POLYGON ((145.0289216643015 -13.40413106223641, 145.0975406068997 -13.36778504136129, 145.1639079098122 -13.40796588463451, 145.161686833677 -13.48452222926178, 145.0930305176933 -13.52089583610452, 145.0266326546602 -13.48068549861453, 145.0289216643015 -13.40413106223641))",0,0,0
618,618,,,,,,,,,,,,,,,,,,,,,"POLYGON ((145.1639079098122 -13.40796588463451, 145.2324962871723 -13.37156111232392, 145.2989008610546 -13.41168508023111, 145.2967477285607 -13.48824327565711, 145.2281220752163 -13.52467566611878, 145.161686833677 -13.48452222926178, 145.1639079098122 -13.40796588463451))",0,0,0
619,619,,55258647.19,,,,,,,609199.455,,,,,,,,,,,,"POLYGON ((143.6165191876526 -13.24208941436101, 143.6853995263421 -13.20635944972673, 143.7513210886194 -13.24713398523691, 143.748391699584 -13.32366820406603, 143.6794730372628 -13.35942539394357, 143.6135220921026 -13.31862112607904, 143.6165191876526 -13.24208941436101))",0,2,0
620,620,,,,,,,,,,,,,,,,,,,,,"POLYGON ((143.7513210886194 -13.24713398523691, 143.820172037713 -13.21134506499132, 143.886131821809 -13.25206311884309, 143.8832701526167 -13.32859978756329, 143.8143809750934 -13.36441596621535, 143.748391699584 -13.32366820406603, 143.7513210886194 -13.24713398523691))",0,0,0
621,621,,,,,,,,,,94884601.1,,,,,,,,,26546008.07,,"POLYGON ((143.886131821809 -13.25206311884309, 143.9549532729291 -13.21621526600738, 144.0209511836019 -13.25687680409858, 144.0181572472752 -13.33341586547372, 143.9492976631203 -13.36929100978227, 143.8832701526167 -13.32859978756329, 143.886131821809 -13.25206311884309))",0,10,0
622,622,,,,,,,,,,182956627.7,,,,,,,,,,,"POLYGON ((144.020951183602 -13.25687680409858, 144.0897430284844 -13.22097004183077, 144.1557789703003 -13.26157503018034, 144.1530527795551 -13.33811642695875, 144.0842228972248 -13.37405051366865, 144.0181572472752 -13.33341586547372, 144.020951183602 -13.25687680409858))",0,25,0
623,623,,,,,,,,,,74605737.86,,,,,,,,,,,"POLYGON ((144.1557789703003 -13.26157503018034, 144.2245411007953 -13.22560938177555, 144.2906149781296 -13.26615778652383, 144.2879565453755 -13.34270146143844, 144.2191564732106 -13.37869446715749, 144.1530527795551 -13.33811642695875, 144.1557789703003 -13.26157503018034))",0,3,0
624,624,,,,,,,,,,,,,,,,,,,,,"POLYGON ((144.2906149781296 -13.26615778652383, 144.3593472862029 -13.23013327541375, 144.4254590032405 -13.27062506282287, 144.4228683405803 -13.3471709585919, 144.3540981868055 -13.38322285979092, 144.2879565453755 -13.34270146143844, 144.2906149781296 -13.26615778652383))",0,0,0
625,625,,,,,,,,,,,,,,,,,,,,,"POLYGON ((144.4254590032405 -13.27062506282287, 144.4941613809744 -13.23454171257588, 144.5603108417111 -13.27497684902998, 144.5577879609406 -13.35152490835705, 144.4890478336629 -13.38763568136981, 144.4228683405803 -13.3471709585919, 144.4254590032405 -13.27062506282287))",0,0,0
626,626,,,,,,,,,,,,,,,,,,,,,"POLYGON ((144.5603108417111 -13.27497684902998, 144.6289831813053 -13.23883468335085, 144.6951702895479 -13.27921313535623, 144.6927152021559 -13.35576330093074, 144.6240052093645 -13.39193292195456, 144.5577879609406 -13.35152490835705, 144.5603108417111 -13.27497684902998))",0,0,0
627,627,,,,,,,,,,,,,,,,,,,,,"POLYGON ((144.6951702895479 -13.27921313535623, 144.7638124833207 -13.24301217808614, 144.8300371426886 -13.28333391227151, 144.8276498598567 -13.35988612676923, 144.7589701094209 -13.39611457186473, 144.6927152021559 -13.35576330093074, 144.6951702895479 -13.27921313535623))",0,0,0
628,628,,,,,,,,,,,,,,,,,,,,,"POLYGON ((144.8300371426886 -13.28333391227151, 144.8986490830779 -13.24707418738791, 144.9649111970034 -13.28733917050458, 144.9625917296056 -13.36389337658778, 144.8939423292747 -13.40018062167921, 144.8276498598567 -13.35988612676923, 144.8300371426886 -13.28333391227151))",0,0,0
629,629,,,,,,,,,,,,,,,,,,,,,"POLYGON ((144.9649111970034 -13.28733917050458, 145.0334927765675 -13.25102070212096, 145.099792248297 -13.2912289010433, 145.0975406068997 -13.36778504136129, 145.0289216643015 -13.40413106223641, 144.9625917296056 -13.36389337658778, 144.9649111970034 -13.28733917050458))",0,0,0
630,630,,,,,,,,,,,,,,,,,,,,,"POLYGON ((145.099792248297 -13.2912289010433, 145.1683433597157 -13.25485171340898, 145.2346800923103 -13.29500309513453, 145.2324962871723 -13.37156111232392, 145.1639079098122 -13.40796588463451, 145.0975406068997 -13.36778504136129, 145.099792248297 -13.2912289010433))",0,0,0
631,631,,,,,,,,,,,,,,,,,,,,,"POLYGON ((143.6883583049966 -13.12982570762352, 143.7571710388925 -13.09406401236919, 143.8230632049021 -13.13480884787778, 143.820172037713 -13.21134506499132, 143.7513210886194 -13.24713398523691, 143.6853995263421 -13.20635944972673, 143.6883583049966 -13.12982570762352))",0,0,0
632,632,,,,,,,,,,8934545.268,,,,,,,,,6338480.941,,"POLYGON ((143.8230632049021 -13.13480884787778, 143.8918465359137 -13.09898825309779, 143.957776815517 -13.13967663103139, 143.9549532729291 -13.21621526600738, 143.886131821809 -13.25206311884309, 143.820172037713 -13.21134506499132, 143.8230632049021 -13.13480884787778))",0,1,0
633,633,,,,,,,,,,180212704.5,,,,,,,,,5575576.621,,"POLYGON ((143.957776815517 -13.13967663103139, 144.0265306355718 -13.10379715978726, 144.0924989336404 -13.14442904615607, 144.0897430284844 -13.22097004183077, 144.020951183602 -13.25687680409858, 143.9549532729291 -13.21621526600738, 143.957776815517 -13.13967663103139))",0,27,0
634,634,,,,,,,,,,37225923.42,,,,,,,,,,,"POLYGON ((144.0924989336404 -13.14442904615607, 144.1612231347796 -13.10849072164585, 144.2272293559945 -13.14906608258103, 144.2245411007953 -13.22560938177555, 144.1557789703003 -13.26157503018034, 144.0897430284844 -13.22097004183077, 144.0924989336404 -13.14442904615607))",0,3,0
635,635,,,,,,,,,,,,,,,,,,,,,"POLYGON ((144.2272293559945 -13.14906608258103, 144.2959238303741 -13.11306892813929, 144.3619678792261 -13.15358772989353, 144.3593472862029 -13.23013327541375, 144.2906149781296 -13.26615778652383, 144.2245411007953 -13.22560938177555, 144.2272293559945 -13.14906608258103))",0,0,0
636,636,,,,,,,,,,,,,,,,,,,,,"POLYGON ((144.3619678792261 -13.15358772989353, 144.4306325191176 -13.11753176899121, 144.4967142999082 -13.15799397793868, 144.4941613809744 -13.23454171257588, 144.4254590032405 -13.27062506282287, 144.3593472862029 -13.23013327541375, 144.3619678792261 -13.15358772989353))",0,0,0
637,637,,,,,,,,,,,,,,,,,,,,,"POLYGON ((144.4967142999082 -13.15799397793868, 144.5653489976999 -13.12187923418298, 144.6314684145423 -13.16228481681975, 144.6289831813053 -13.23883468335085, 144.5603108417111 -13.27497684902998, 144.4941613809744 -13.23454171257588, 144.4967142999082 -13.15799397793868))",0,0,0
638,638,,,,,,,,,,,,,,,,,,,,,"POLYGON ((144.6314684145423 -13.16228481681975, 144.7000730627401 -13.12611131395395, 144.76623001956 -13.16646023689793, 144.7638124833207 -13.24301217808614, 144.6951702895479 -13.27921313535623, 144.6289831813053 -13.23883468335085, 144.6314684145423 -13.16228481681975))",0,0,0
639,639,,,,,,,,,,,,,,,,,,,,,"POLYGON ((144.76623001956 -13.16646023689793, 144.8348045107886 -13.13022799880134, 144.9009989113247 -13.17052022879303, 144.8986490830779 -13.24707418738791, 144.8300371426886 -13.28333391227151, 144.7638124833207 -13.24301217808614, 144.76623001956 -13.16646023689793))",0,0,0
640,640,,,,,,,,,,,,,,,,,,,,,"POLYGON ((144.9009989113247 -13.17052022879303, 144.9695431383283 -13.13422927948086, 145.035774886134 -13.17446478338304, 145.0334927765675 -13.25102070212096, 144.9649111970034 -13.28733917050458, 144.8986490830779 -13.24707418738791, 144.9009989113247 -13.17052022879303))",0,0,0
641,641,,,,,,,,,,,,,,,,,,,,,"POLYGON ((145.035774886134 -13.17446478338304, 145.1042887417777 -13.13811514700608, 145.1705577402205 -13.17829389180449, 145.1683433597157 -13.25485171340898, 145.099792248297 -13.2912289010433, 145.0334927765675 -13.25102070212096, 145.035774886134 -13.17446478338304))",0,0,0
642,642,,,,,,,,,,,,,,,,,,,,,"POLYGON ((143.6254924208941 -13.01249119973787, 143.6942669529369 -12.97675669611703, 143.7600916089891 -13.01752826340269, 143.7571710388925 -13.09406401236919, 143.6883583049966 -13.12982570762352, 143.6225043475172 -13.08902444865068, 143.6254924208941 -13.01249119973787))",0,0,0
643,643,,,,,,,,,,29274333.51,,,,,,,,,7393181.959,,"POLYGON ((143.7600916089891 -13.01752826340269, 143.828836832932 -12.98173489331873, 143.8946995894815 -13.02245006113744, 143.8918465359137 -13.09898825309779, 143.8230632049021 -13.13480884787778, 143.7571710388925 -13.09406401236919, 143.7600916089891 -13.01752826340269))",0,1,0
644,644,,,,,,,,,,148183212,,,,,,,,,15202352.19,,"POLYGON ((143.8946995894815 -13.02245006113744, 143.9634153974437 -12.9865978475555, 144.0293161596666 -13.02725658190868, 144.0265306355718 -13.10379715978726, 143.957776815517 -13.13967663103139, 143.8918465359137 -13.09898825309779, 143.8946995894815 -13.02245006113744))",0,17,0
645,645,,,,,,,,,,177121267.9,,,,,,,,,,,"POLYGON ((144.0293161596666 -13.02725658190868, 144.09800244388 -12.99134554793022, 144.1639411167619 -13.03194781494027, 144.1612231347796 -13.10849072164585, 144.0924989336404 -13.14442904615607, 144.0265306355718 -13.10379715978726, 144.0293161596666 -13.02725658190868))",0,24,0
