,FID,BIORE_102,BIORE_103,BIORE_114,BIORE_116,BIORE_117,BIORE_118,BIORE_119,BIORE_121,BIORE_13,BIORE_132,BIORE_142,BIORE_147,BIORE_15,BIORE_16,BIORE_23,BIORE_26,BIORE_27,BIORE_29,BIORE_3,BIORE_4,geometry,best_solution,select_freq
419,419.0,,,,,165338555.285705,,,,,,,,,,,21362329.3374966,,,,,"POLYGON ((145.5852068464532 -15.37266317538201, 145.6545903882308 -15.33608104647685, 145.7219766948021 -15.3760201708428, 145.7200112783516 -15.45257113426107, 145.650589797486 -15.4891812973245, 145.5831716752824 -15.44921244868292, 145.5852068464532 -15.37266317538201))",1,11
420,420.0,,,,,55073827.2325445,,,,,,44322417.4536122,,,,,,,,24656845.7690339,,"POLYGON ((145.7219766948021 -15.3760201708428, 145.7913284162907 -15.33937864020125, 145.8587525553594 -15.37926002039537, 145.8568569028372 -15.45581261502042, 145.7874673443031 -15.49248221237651, 145.7200112783516 -15.45257113426107, 145.7219766948021 -15.3760201708428))",1,9
421,421.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((145.8587525553594 -15.37926002039537, 145.9280723454715 -15.34255911367786, 145.9955342149675 -15.38238271655428, 145.9937083352555 -15.45893688346471, 145.924350810331 -15.49566588934858, 145.8568569028372 -15.45581261502042, 145.8587525553594 -15.37926002039537))",1,8
422,422.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((145.9955342149675 -15.38238271655428, 146.0648219627511 -15.3456224595617, 146.1323214604146 -15.38538825210427, 146.1305653620685 -15.46194393236791, 146.0612399818954 -15.49873232087423, 145.9937083352555 -15.45893688346471, 145.9955342149675 -15.38238271655428))",1,8
423,423.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((146.1323214604146 -15.38538825210427, 146.2015770550539 -15.34856867077779, 146.2691140784363 -15.38827662010026, 146.2674277696859 -15.46483375477479, 146.1981346452686 -15.50168149985757, 146.1305653620685 -15.46194393236791, 146.1323214604146 -15.38538825210427))",1,8
424,424.0,48891284.4623541,,64439694.9454878,,,,,,,,,,,,,,,,,,"POLYGON ((145.2466199780948 -15.24893999865656, 145.316028694143 -15.21250468391344, 145.3832694013802 -15.25258707165343, 145.3811328872849 -15.32913452901338, 145.3116860387275 -15.36559777802686, 145.2444138401592 -15.3254856213131, 145.2466199780948 -15.24893999865656))",1,11
425,425.0,,,118374459.961906,,66777454.0091181,,,,,,,,,,,1506404.31621873,,,,,"POLYGON ((145.3832694013802 -15.25258707165343, 145.4526466210494 -15.21609233704108, 145.5199253545226 -15.2561171068528, 145.517858474259 -15.33266634011936, 145.448443223414 -15.36918904176822, 145.3811328872849 -15.32913452901338, 145.3832694013802 -15.25258707165343))",1,11
426,426.0,,,,,103887912.548896,,,,,,,,,,,82771648.0270768,,,,,"POLYGON ((145.5199253545226 -15.2561171068528, 145.58927096665 -15.21956297764692, 145.6565876249959 -15.25953009611252, 145.6545903882308 -15.33608104647685, 145.5852068464532 -15.37266317538201, 145.517858474259 -15.33266634011936, 145.5199253545226 -15.2561171068528))",1,13
427,427.0,,,,,111313062.353883,,,,,,37163369.0931417,,,,,,,,20150583.3674107,,"POLYGON ((145.6565876249959 -15.25953009611252, 145.7259015185513 -15.22291659772911, 145.7932560002149 -15.26282603155958, 145.7913284162907 -15.33937864020125, 145.7219766948021 -15.3760201708428, 145.6545903882308 -15.33608104647685, 145.6565876249959 -15.25953009611252))",1,12
428,428.0,,,,,,,,,,,80776.4765817523,,,,,,,,,,"POLYGON ((145.7932560002149 -15.26282603155958, 145.8625380643015 -15.22615318955511, 145.9299302675377 -15.26600490559041, 145.9280723454715 -15.34255911367786, 145.8587525553594 -15.37926002039537, 145.7913284162907 -15.33937864020125, 145.7932560002149 -15.26282603155958))",1,9
429,429.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((145.9299302675377 -15.26600490559041, 145.9991803913929 -15.22927274566145, 146.066610214267 -15.26906671087079, 146.0648219627511 -15.3456224595617, 145.9955342149675 -15.38238271655428, 145.9280723454715 -15.34255911367786, 145.9299302675377 -15.26600490559041))",1,8
430,430.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((146.066610214267 -15.26906671087079, 146.1358282872639 -15.23227525885406, 146.2032956276525 -15.27201144033606, 146.2015770550539 -15.34856867077779, 146.1323214604146 -15.38538825210427, 146.0648219627511 -15.3456224595617, 146.066610214267 -15.26906671087079))",1,8
431,431.0,28960333.5854906,,69335876.9456313,,,,,,,,,,2922848.90261492,,,,,,,,"POLYGON ((145.1816549213107 -15.13225451503094, 145.2510255150687 -15.09584710015384, 145.3181967046427 -15.13595731098728, 145.316028694143 -15.21250468391344, 145.2466199780948 -15.24893999865656, 145.1794173982646 -15.20880002653479, 145.1816549213107 -15.13225451503094))",1,16
432,432.0,5307675.12841679,,180219130.353842,,,,,,,,,,1078383.58587735,,11051.7434209809,,,,,,"POLYGON ((145.3181967046427 -15.13595731098728, 145.387535903031 -15.09949050900893, 145.45474510888 -15.1395431613992, 145.4526466210494 -15.21609233704108, 145.3832694013802 -15.25258707165343, 145.316028694143 -15.21250468391344, 145.3181967046427 -15.13595731098728))",1,14
433,433.0,,,10271410.8361669,,133194302.47726,,,,,,,,,,,43151811.0259219,,,,,"POLYGON ((145.45474510888 -15.1395431613992, 145.5240528009282 -15.10301699749199, 145.5912999220125 -15.14301205800797, 145.58927096665 -15.21956297764692, 145.5199253545226 -15.2561171068528, 145.4526466210494 -15.21609233704108, 145.45474510888 -15.1395431613992))",1,17
434,434.0,,,,,155818384.905654,,,,,,15625906.4197245,,,,,7447171.77742093,,,7727301.59520183,,"POLYGON ((145.5912999220125 -15.14301205800797, 145.6605759968815 -15.10642655748458, 145.72786093197 -15.14636399282359, 145.7259015185513 -15.22291659772911, 145.6565876249959 -15.25953009611252, 145.58927096665 -15.21956297764692, 145.5912999220125 -15.14301205800797))",1,14
435,435.0,,,,,,,,,,,13460140.8549524,,,,,,,,15188044.8227365,,"POLYGON ((145.72786093197 -15.14636399282359, 145.7971052789534 -15.10971918113687, 145.8644279266247 -15.14959895812483, 145.8625380643015 -15.22615318955511, 145.7932560002149 -15.26282603155958, 145.7259015185513 -15.22291659772911, 145.72786093197 -15.14636399282359))",1,11
436,436.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((145.8644279266247 -15.14959895812483, 145.9336404351493 -15.11289486086741, 146.0010006937928 -15.15271694645906, 145.9991803913929 -15.22927274566145, 145.9299302675377 -15.26600490559041, 145.8625380643015 -15.22615318955511, 145.8644279266247 -15.14959895812483))",1,9
437,437.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((146.0010006937928 -15.15271694645906, 146.0701812534204 -15.11595358936356, 146.1375790212368 -15.15571795064278, 146.1358282872639 -15.23227525885406, 146.066610214267 -15.26906671087079, 145.9991803913929 -15.22927274566145, 146.0010006937928 -15.15271694645906))",1,8
438,438.0,39313168.4108178,,102388211.940434,,,,,,,,,,417889.719511969,,620427.711198066,,,,,,"POLYGON ((145.2532249209633 -15.01929982912817, 145.3225261080973 -14.98286092543973, 145.389665897227 -15.02294140853916, 145.387535903031 -15.09949050900893, 145.3181967046427 -15.13595731098727, 145.2510255150687 -15.09584710015384, 145.2532249209633 -15.01929982912817))",1,24
439,439.0,,,100611467.341703,,81268455.864469,,,,,,,,,,4455580.92548735,239272.523039417,,,,,"POLYGON ((145.389665897227 -15.02294140853916, 145.4589356788994 -14.98644317558853, 145.5261133734951 -15.02646612620686, 145.5240528009282 -15.10301699749199, 145.45474510888 -15.13954316139919, 145.387535903031 -15.09949050900893, 145.389665897227 -15.02294140853916))",1,27
440,440.0,,,,,165589874.882275,,,,,,,,,,,20986183.2905254,,,,,"POLYGON ((145.5261133734951 -15.02646612620686, 145.595351639058 -14.9899085892037, 145.6625671382112 -15.02987397402477, 145.6605759968815 -15.10642655748458, 145.5912999220125 -15.14301205800796, 145.5240528009282 -15.10301699749199, 145.5261133734951 -15.02646612620686))",1,21
441,441.0,,,,,41977962.595767,,,,,,34659529.5273883,,,,,1907439.75391784,,,21193887.1291632,,"POLYGON ((145.6625671382112 -15.02987397402477, 145.7317737771483 -14.99325715831853, 145.7990269797606 -15.03316494415441, 145.7971052789534 -15.10971918113687, 145.72786093197 -15.14636399282359, 145.6605759968815 -15.10642655748458, 145.6625671382112 -15.02987397402477))",1,14
442,442.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((145.7990269797606 -15.03316494415441, 145.8682018816881 -14.99648887523429, 145.9354926864719 -15.03633902902553, 145.9336404351493 -15.11289486086741, 145.8644279266247 -15.14959895812482, 145.7971052789534 -15.10971918113687, 145.7990269797606 -15.03316494415441))",1,11
443,443.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((145.9354926864719 -15.03633902902553, 146.0046357411398 -14.99960373252038, 146.0719640466189 -15.03939622133619, 146.0701812534204 -15.11595358936356, 146.0010006937928 -15.15271694645904, 145.9336404351493 -15.11289486086741, 145.9354926864719 -15.03633902902553))",1,9
444,444.0,19111024.4616401,,43551959.690811,,,,,,,,,,,,,,,,,,"POLYGON ((145.1883538386197 -14.90261469529101, 145.2576170246563 -14.8662036556068, 145.3246875077801 -14.90631191764697, 145.3225261080973 -14.98286092543973, 145.2532249209633 -15.01929982912817, 145.1861231380168 -14.97916184699175, 145.1883538386197 -14.90261469529101))",1,47
445,445.0,3074230.76870143,,169753131.630838,,901510.710899413,,,,,,,,139651.164810902,,,,,,,,"POLYGON ((145.3246875077801 -14.90631191764697, 145.3939193889116 -14.86984158136912, 145.4610277676011 -14.90989237024283, 145.4589356788994 -14.98644317558853, 145.389665897227 -15.02294140853916, 145.3225261080973 -14.98286092543973, 145.3246875077801 -14.90631191764697))",1,47
446,446.0,,,2006969.12348676,,167374777.637068,,,,,,,,,,,17150894.7903619,,,,,"POLYGON ((145.4610277676011 -14.90989237024283, 145.5302282333705 -14.87336276247804, 145.5973744070388 -14.91335604485585, 145.595351639058 -14.9899085892037, 145.5261133734951 -15.02646612620686, 145.4589356788994 -14.98644317558853, 145.4610277676011 -14.90989237024283))",1,50
447,447.0,,,,45892729.8817964,84694135.434094,,,,,,10647115.1190485,,,,,,,,34586143.7610108,,"POLYGON ((145.5973744070388 -14.91335604485585, 145.6665433471199 -14.87676719085085, 145.7337272149905 -14.91670293353121, 145.7317737771483 -14.99325715831853, 145.6625671382112 -15.02987397402477, 145.595351639058 -14.9899085892037, 145.5973744070388 -14.91335604485585))",1,35
448,448.0,,,,,,,,,,,87471.6958563924,,,,,,,,,,"POLYGON ((145.7337272149905 -14.91670293353121, 145.8028645191887 -14.88005485867197, 145.8700859802956 -14.9199330285814, 145.8682018816881 -14.99648887523429, 145.7990269797606 -15.03316494415441, 145.7317737771483 -14.99325715831853, 145.7337272149905 -14.91670293353121))",1,31
449,449.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((145.8700859802957 -14.9199330285814, 145.9391915385493 -14.88322575839324, 146.0064504917386 -14.92304632258648, 146.0046357411398 -14.99960373252038, 145.9354926864719 -15.03633902902553, 145.8682018816881 -14.99648887523429, 145.8700859802957 -14.9199330285814))",1,31
450,450.0,47573803.5168456,,,,,,,,,,,,6414665.57627601,,,,,,,,"POLYGON ((144.9873636548742 -14.78203252989226, 145.0566199443747 -14.74570860877368, 145.1235832464039 -14.78590197854764, 145.1213213514573 -14.8624489935413, 145.0520269711021 -14.89880071166464, 144.9850325801052 -14.85857760378978, 144.9873636548742 -14.78203252989226))",0,46
451,451.0,50985371.8052185,,19564454.4109429,,,55664062.8874942,,,,,,,349387.747089008,,105609.49877969,,,,,,"POLYGON ((145.1235832464039 -14.78590197854764, 145.1928084416296 -14.74951876864041, 145.2598097292693 -14.78965475795361, 145.2576170246563 -14.8662036556068, 145.1883538386197 -14.90261469529101, 145.1213213514573 -14.8624489935413, 145.1235832464039 -14.78590197854764))",1,52
452,452.0,,,148218350.907065,,32458253.1605887,,,,,,,,,,5810545.85099622,,,,,,"POLYGON ((145.2598097292693 -14.78965475795361, 145.3290037198254 -14.75321228412276, 145.3960428930004 -14.79329085950556, 145.3939193889116 -14.86984158136912, 145.3246875077801 -14.90631191764697, 145.2576170246563 -14.8662036556068, 145.2598097292693 -14.78965475795361))",1,48
453,453.0,,,5881393.52208447,,168275251.576406,,,,,,,,,,,12331870.476961,,,,,"POLYGON ((145.3960428930004 -14.79329085950556, 145.4652055686207 -14.75678914675566, 145.5322825270648 -14.79681027486567, 145.5302282333705 -14.87336276247804, 145.4610277676011 -14.90989237024283, 145.3939193889116 -14.86984158136912, 145.3960428930004 -14.79329085950556))",1,50
454,454.0,,,,69036736.2751576,62525836.4763967,,,,,,,,,,,47943339.9074028,,,6983923.40592706,,"POLYGON ((145.5322825270648 -14.79681027486567, 145.6014137776131 -14.76024934834052, 145.6685284208702 -14.80021299596274, 145.6665433471199 -14.87676719085085, 145.5973744070388 -14.91335604485585, 145.5302282333705 -14.87336276247804, 145.5322825270648 -14.79681027486567))",1,51
455,455.0,,,,24441954.4213817,,,,,,,,,,,,,,,70112138.7893066,,"POLYGON ((145.6685284208702 -14.80021299596274, 145.737628136341 -14.76359288094566, 145.8047803637662 -14.80349901499283, 145.8028645191887 -14.88005485867197, 145.7337272149905 -14.91670293353121, 145.6665433471199 -14.87676719085085, 145.6685284208702 -14.80021299596274))",1,31
456,456.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((145.8047803637662 -14.80349901499283, 145.8738484342857 -14.76681973690606, 145.9410381450461 -14.80666832441868, 145.9391915385493 -14.88322575839324, 145.8700859802956 -14.9199330285814, 145.8028645191887 -14.88005485867197, 145.8047803637662 -14.80349901499283))",1,31
457,457.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((145.9410381450461 -14.80666832441868, 146.0100744608737 -14.76992990882352, 146.0773015539492 -14.80972091697044, 146.0755241941196 -14.88627988273408, 146.0064504917386 -14.92304632258648, 145.9391915385493 -14.88322575839324, 145.9410381450461 -14.80666832441868))",1,31
458,458.0,74747112.9937908,,,,,62140112.3801141,,,,,,,4051818.74373222,,,,,,,,"POLYGON ((144.9228004968854 -14.66523691980193, 144.9920187062659 -14.62894076151799, 145.0589129336208 -14.66916174782734, 145.0566199443747 -14.74570860877368, 144.9873636548742 -14.78203252989226, 144.9204384383393 -14.74178181325417, 144.9228004968854 -14.66523691980193))",0,37
459,459.0,6663659.63643211,,,,,177951859.332424,,,,,,,,,1825298.85204857,,,,,,"POLYGON ((145.0589129336209 -14.66916174782735, 145.1281001484506 -14.63280633352817, 145.1950323509371 -14.6729699985469, 145.1928084416296 -14.74951876864041, 145.1235832464039 -14.78590197854764, 145.0566199443747 -14.74570860877368, 145.0589129336209 -14.66916174782735))",0,42
460,460.0,,,10872788.8236842,,13365272.5025388,158069301.769012,,,,,,,,,4134909.26691615,,,,,,"POLYGON ((145.1950323509371 -14.6729699985469, 145.2641884610129 -14.63655535299556, 145.3311585388748 -14.67666166324177, 145.3290037198254 -14.75321228412276, 145.2598097292693 -14.78965475795361, 145.1928084416296 -14.74951876864041, 145.1950323509371 -14.6729699985469))",1,52
461,461.0,,,,,105476712.003873,52111706.3817325,,,,,,,,,8123641.76522506,20731620.8413544,,,,,"POLYGON ((145.3311585388748 -14.67666166324177, 145.4002834341213 -14.64018781134088, 145.4672912874121 -14.68023673345916, 145.4652055686207 -14.75678914675566, 145.3960428930004 -14.79329085950556, 145.3290037198254 -14.75321228412276, 145.3311585388748 -14.67666166324177))",1,52
462,462.0,,,,125175564.900537,48833443.9429841,5747848.97092663,,,,,,,,,,6688185.95861296,,,,,"POLYGON ((145.4672912874121 -14.68023673345916, 145.5363848578826 -14.64370370025032, 145.603430386466 -14.68369520101255, 145.6014137776131 -14.76024934834052, 145.5322825270648 -14.79681027486567, 145.4652055686207 -14.75678914675566, 145.4672912874121 -14.68023673345916))",1,51
463,463.0,,,,134126231.798081,,,,,,,,,,,,,,,23633621.8239757,,"POLYGON ((145.603430386466 -14.68369520101255, 145.6724925223439 -14.64710301167655, 145.7395756258948 -14.68703705798184, 145.7376281363409 -14.76359288094566, 145.6685284208702 -14.80021299596274, 145.6014137776131 -14.76024934834052, 145.603430386466 -14.68369520101255))",1,53
464,464.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((145.7395756258948 -14.68703705798184, 145.8086062174944 -14.65038573783816, 145.8757267954998 -14.69026229671303, 145.8738484342857 -14.76681973690606, 145.8047803637662 -14.80349901499283, 145.737628136341 -14.76359288094566, 145.7395756258948 -14.68703705798184))",1,31
465,465.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((145.8757267954998 -14.69026229671303, 145.9447257332674 -14.65355187122002, 146.0118836850273 -14.69337090981889, 146.0100744608737 -14.76992990882352, 145.9410381450461 -14.80666832441868, 145.8738484342857 -14.76681973690606, 145.8757267954998 -14.69026229671303))",1,31
466,466.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((143.9065149877045 -14.51729230208046, 143.9759083030699 -14.48143911402419, 144.0424650462662 -14.52208755246374, 144.0396585935308 -14.59861906274311, 143.9702265185018 -14.6344997472822, 143.903639660254 -14.59382141113919, 143.9065149877045 -14.51729230208046))",0,15
467,467.0,15489658.994716,,,,,,,,,,,,,,,,,,,,"POLYGON ((144.5863485264878 -14.54010428656991, 144.6555901263624 -14.50395437691933, 144.7223391627126 -14.54431735178551, 144.7198772720347 -14.62085999551726, 144.6505974046685 -14.65703756803885, 144.5838176993251 -14.61664482001468, 144.5863485264878 -14.54010428656991))",0,40
468,468.0,73389535.500453,,,,,18185938.9728976,,,,,,,,,81168.1097266544,,,,,,"POLYGON ((144.7223391627126 -14.54431735178551, 144.7915500878422 -14.50810816998815, 144.8583372870181 -14.54841395002236, 144.8559443442265 -14.62495864581063, 144.7866952506253 -14.66119552345548, 144.7198772720348 -14.62085999551726, 144.7223391627126 -14.54431735178551))",0,22
469,469.0,47922173.3198237,,,,,103197160.202962,,,,,,,8608209.18044602,,2741322.562881,,,,,,"POLYGON ((144.8583372870181 -14.54841395002236, 144.9275174271401 -14.51214552046138, 144.9943426900876 -14.55239407191729, 144.9920187062659 -14.62894076151799, 144.9228004968854 -14.66523691980186, 144.8559443442266 -14.62495864581063, 144.8583372870181 -14.54841395002236))",0,20
470,470.0,,,,,,186395187.553564,,,,,,,,,,,,,,,"POLYGON ((144.9943426900876 -14.55239407191729, 145.0634919350643 -14.51606641911524, 145.1303551625369 -14.55625770837235, 145.1281001484506 -14.63280633352817, 145.0589129336209 -14.66916174782733, 144.9920187062659 -14.62894076151799, 144.9943426900876 -14.55239407191729))",0,10
471,471.0,,,,,,185888397.11873,,,,,,,,,508289.228538342,,,,,,"POLYGON ((145.1303551625369 -14.55625770837235, 145.1994734023565 -14.51987085699106, 145.2663744949166 -14.56000485055495, 145.2641884610129 -14.63655535299556, 145.1950323509371 -14.67296999854684, 145.1281001484506 -14.63280633352817, 145.1303551625369 -14.55625770837235))",0,35
